Name,Position,Unnamed: 2,Unnamed: 3,Points,Unnamed: 5,Unnamed: 6,PPG,Unnamed: 8,Unnamed: 9,'FG,Unnamed: 11,Unnamed: 12,FG%,Unnamed: 14,Unnamed: 15,'2pt,Unnamed: 17,Unnamed: 18,2p%,Unnamed: 20,Unnamed: 21,'3pt,Unnamed: 23,Unnamed: 24,3p%,Unnamed: 26,Unnamed: 27,'FT,Unnamed: 29,Unnamed: 30,FT%,Unnamed: 32,Unnamed: 33,OFF,Unnamed: 35,Unnamed: 36,OFFPG,Unnamed: 38,Unnamed: 39,DEF,Unnamed: 41,Unnamed: 42,DEFPG,Unnamed: 44,Unnamed: 45,REB,Unnamed: 47,Unnamed: 48,RPG,Unnamed: 50,Unnamed: 51,AST,Unnamed: 53,Unnamed: 54,APG,Unnamed: 56,Unnamed: 57,STL,Unnamed: 59,Unnamed: 60,SPG,Unnamed: 62,Unnamed: 63,BLK,Unnamed: 65,Unnamed: 66,BPG,Unnamed: 68,Unnamed: 69,TO,Unnamed: 71,Unnamed: 72,TOPG,Unnamed: 74,Unnamed: 75,MIN,Unnamed: 77,Unnamed: 78,Ave Mins,Unnamed: 80,Unnamed: 81,Unnamed: 82,Point Guard,Player_Number,Composite_Score,Rating,Rank,Overall_Composite_Score,Overall_Rank
S. Tapawan,Center,4,10,3,4,0,4.2,'0-5,'4-6,'1-2,'2-4,'0-3,35.00%,'0-5,'4-5,'1-2,'2-3,'0-2,41.18%,'0-0,'0-1,'0-0,'0-1,'0-1,0.00%,'4-6,'2-5,'1-2,'0-0,'0-0,53.85%,5,1,1,6,1,2.8,8,3,3,2,1,3.4,13,4,4,8,2,6.2,3,2,5,2,2,2.8,2,0,0,3,0,1.0,0,1,1,0,0,0.4,0,1,3,0,4,1.6,19:50.0,21:29.0,21.6,15:56.0,17:20.0,19:14.0,0.0,0.0,0.0,0,168,27.75,58.03108808290155,15.0,27.75,55.0
M. Vacalares,Center,9,7,6,6,0,5.6,'4-9,'3-10,'3-7,'2-10,'0-1,32.43%,'3-6,'2-5,'3-3,'0-6,'0-1,38.10%,'1-3,'1-5,'0-4,'2-4,'0-0,25.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,1,3,1,1,1,1.4,2,4,3,2,0,2.2,3,7,4,3,1,3.6,2,0,0,1,0,0.6,2,2,0,1,0,1.0,0,1,0,0,0,0.2,2,3,6,4,1,3.2,28:19.0,26:26.0,24.566666666666666,28:23.0,04:01.0,22:20.0,0.0,0.0,0.0,0,181,26.926666666666666,56.30163842599075,16.0,26.926666666666666,59.0
A. Ronquillo,Center,10,6,2,0,6,4.8,'4-14,'2-7,'1-7,'0-1,'2-7,25.00%,'3-6,'0-2,'1-5,'0-1,'2-3,35.29%,'1-8,'2-5,'0-2,'0-0,'0-4,15.79%,'1-1,'0-0,'0-0,'0-0,'2-2,100.00%,4,0,1,0,2,1.4,3,0,2,0,2,1.4,7,0,3,0,4,2.8,1,1,2,0,1,1.0,1,1,0,0,0,0.4,1,1,0,0,0,0.4,6,3,6,3,3,4.2,38:19.0,33:08.0,28.733333333333334,08:20.0,29:23.0,27:34.0,0.0,0.0,0.0,0,189,29.253333333333334,61.18890911637026,13.0,29.253333333333334,49.0
L. Dela Paz,Center,2,6,0,3,0,2.2,'1-4,'2-4,'0-0,'1-2,'0-1,36.36%,'1-3,'0-2,'0-0,'0-1,'0-0,16.67%,'0-1,'2-2,'0-0,'1-1,'0-1,60.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,2,0,0,1,0,0.6,0,2,1,5,0,1.6,2,2,1,6,0,2.2,3,0,0,0,2,1.0,1,0,0,1,1,0.6,0,0,0,0,0,0.0,2,1,0,3,0,1.2,16:03.0,09:42.0,3.1666666666666665,12:44.0,16:58.0,11:43.0,0.0,0.0,0.0,0,192,4.976666666666666,10.194650609158378,37.0,4.976666666666666,176.0
L. Sario,Center,9,8,7,4,7,7.0,'4-18,'3-9,'3-9,'1-6,'2-10,25.00%,'3-9,'2-5,'2-8,'1-2,'1-7,29.03%,'1-9,'1-4,'1-1,'0-4,'1-3,19.05%,'0-1,'1-2,'0-0,'2-2,'2-2,71.43%,4,0,1,2,4,2.2,5,4,3,3,7,4.4,9,4,4,5,11,6.6,1,5,0,5,2,2.6,1,2,1,2,2,1.6,1,0,0,0,0,0.2,7,3,3,4,3,4.0,33:38.0,24:06.0,22.733333333333334,20:55.0,27:01.0,25:40.0,0.0,0.0,0.0,0,199,27.883333333333333,58.31116090183447,14.0,27.883333333333333,54.0
E. Lopez,Center,2,0,9,7,0,3.6,'1-8,'0-5,'4-11,'3-6,'0-6,22.22%,'1-2,'0-2,'3-4,'2-2,'0-3,46.15%,'0-6,'0-3,'1-7,'1-4,'0-3,8.70%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,0,0,2,0,0,0.4,4,1,3,2,3,2.6,4,1,5,2,3,3.0,4,1,0,1,2,1.6,3,0,0,0,2,1.0,0,0,0,0,0,0.0,2,0,2,4,3,2.2,27:20.0,11:33.0,31.983333333333334,17:37.0,25:09.0,22:43.0,0.0,0.0,0.0,0,206,34.25333333333333,71.69163982635483,6.0,34.25333333333333,24.0
M. Dela Torre,Center,0,6,3,5,3,3.4,'0-2,'1-5,'1-3,'2-5,'1-5,25.00%,'0-1,'1-4,'1-1,'2-4,'1-4,35.71%,'0-1,'0-1,'0-2,'0-1,'0-1,0.00%,'0-0,'4-5,'1-2,'1-2,'1-2,63.64%,1,4,0,0,3,1.6,2,0,1,2,2,1.4,3,4,1,2,5,3.0,0,2,0,2,0,0.8,0,1,1,3,1,1.2,0,0,0,0,0,0.0,0,4,2,3,0,1.8,15:11.0,21:10.0,19.283333333333335,21:29.0,17:05.0,18:50.0,0.0,0.0,0.0,0,209,21.693333333333335,45.30878028287354,22.0,21.693333333333335,92.0
L. Gavaran,Center,0,2,2,3,0,1.4,'0-0,'1-3,'1-1,'1-5,'0-0,33.33%,'0-0,'1-3,'1-1,'1-5,'0-0,33.33%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,'0-0,'0-0,'0-0,'1-2,'0-2,25.00%,0,0,0,2,0,0.4,1,0,1,2,0,0.8,1,0,1,4,0,1.2,0,0,0,0,0,0.0,0,2,0,0,0,0.4,0,0,0,0,0,0.0,0,1,1,1,0,0.6,02:40.0,08:01.0,2.6333333333333333,11:50.0,02:15.0,05:28.0,0.0,0.0,0.0,0,216,3.613333333333333,7.330906035569247,38.0,3.613333333333333,182.0
E. Gollena,Power Forward,2,9,11,0,2,4.8,'1-3,'3-8,'4-6,'0-3,'1-1,42.86%,'1-1,'3-6,'3-4,'0-2,'3-8,47.62%,'0-2,'0-2,'1-2,'0-1,'0-3,10.00%,'0-2,'3-4,'2-2,'0-0,'0-0,62.50%,1,1,1,2,1,1.2,1,1,3,3,0,1.6,2,2,4,5,1,2.8,1,5,0,1,0,1.4,2,0,0,0,0,0.4,1,0,0,0,1,0.4,3,0,0,0,1,0.8,26:57.0,23:27.0,21.0,09:40.0,10:40.0,18:20.0,0.0,0.0,0.0,0,5,24.76,52.900420137097385,11.0,24.76,69.0
D. Dungo,Power Forward,2,0,0,5,1,1.6,'1-2,'0-0,'0-3,'2-6,'0-1,25.00%,'1-2,'0-0,'0-3,'2-2,'0-0,42.86%,'0-0,'0-0,'0-3,'0-4,'0-1,0.00%,'0-0,'0-0,'0-0,'1-2,'1-2,50.00%,0,0,0,0,0,0.0,0,0,1,0,3,0.8,0,0,1,0,3,0.8,0,0,3,0,2,1.0,0,0,1,0,0,0.2,0,0,0,0,1,0.2,1,0,0,0,1,0.4,01:59.0,00:00.0,9.8,10:55.0,09:05.0,06:21.0,0.0,0.0,0.0,0,10,11.120000000000001,22.73899904179259,29.0,11.120000000000001,147.0
T. Fortea,Power Forward,4,0,2,8,4,3.6,'1-4,'0-2,'1-2,'3-6,'1-4,33.33%,'1-1,'0-0,'1-2,'3-3,'0-0,83.33%,'0-3,'0-2,'0-0,'0-3,'1-4,8.33%,'2-2,'0-0,'0-0,'2-2,'1-2,83.33%,0,0,0,0,0,0.0,1,0,0,1,1,0.6,1,0,0,1,1,0.6,0,0,0,2,1,0.6,1,0,0,0,0,0.2,0,0,0,0,0,0.0,1,0,2,0,0,0.6,11:06.0,04:14.0,8.566666666666666,14:48.0,07:42.0,09:16.0,0.0,0.0,0.0,0,20,10.106666666666667,20.498267855826644,30.0,10.106666666666667,150.0
D. Ududo,Power Forward,2,2,0,2,3,1.8,'1-2,'0-1,'0-0,'1-2,'1-3,37.50%,'1-2,'0-1,'0-0,'1-1,'0-0,50.00%,'0-0,'0-0,'0-0,'0-1,'0-0,0.00%,'0-0,'2-2,'0-0,'0-0,'0-0,100.00%,3,2,0,0,0,1.0,0,0,1,0,1,0.4,3,2,1,0,1,1.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0.2,1,0,0,0,0,0.2,03:35.0,05:27.0,2.1166666666666667,06:33.0,03:10.0,04:10.0,0.0,0.0,0.0,0,23,3.5766666666666667,6.058819193631606,37.0,3.5766666666666667,185.0
J. Felicilda,Power Forward,0,0,0,4,2,1.2,'0-0,'0-0,'0-1,'2-2,'1-1,75.00%,'0-0,'0-0,'0-0,'2-2,'1-1,100.00%,'0-0,'0-0,'0-1,'0-0,'0-1,0.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,1,0,0,0,2,0.6,1,0,0,1,1,0.6,2,0,0,1,3,1.2,1,0,0,0,0,0.2,0,0,0,0,0,0.0,0,0,0,1,0,0.2,0,0,0,1,0,0.2,04:05.0,01:31.0,5.083333333333333,08:52.0,09:00.0,05:42.0,0.0,0.0,0.0,0,24,6.263333333333333,11.999705166949216,35.0,6.263333333333333,168.0
M. Erolon,Power Forward,11,5,5,0,5,5.2,'4-9,'2-5,'2-5,'0-5,'2-5,34.48%,'1-2,'1-2,'1-3,'0-0,'1-3,40.00%,'3-7,'1-3,'1-2,'0-5,'1-2,31.58%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,0,2,0,0,0,0.4,3,2,2,2,2,2.2,3,4,2,2,2,2.6,4,2,2,2,2,2.4,1,3,3,0,3,2.0,0,0,0,0,0,0.0,3,3,1,0,1,1.6,19:10.0,12:11.0,12.183333333333334,16:28.0,12:11.0,14:26.0,0.0,0.0,0.0,0,28,16.183333333333334,33.9352841453527,24.0,16.183333333333334,128.0
J. Calisay,Power Forward,6,0,6,0,0,2.4,'2-4,'0-0,'2-4,'0-6,'0-6,20.00%,'0-0,'0-0,'2-4,'0-2,'0-2,25.00%,'2-4,'0-0,'0-0,'0-4,'0-4,16.67%,'0-0,'0-0,'2-4,'0-0,'0-0,50.00%,0,0,0,0,0,0.0,5,0,5,5,5,4.0,5,0,5,5,5,4.0,0,0,0,0,0,0.0,0,0,0,1,1,0.4,1,0,0,0,0,0.2,0,0,0,0,0,0.0,10:24.0,00:00.0,19.4,17:29.0,17:29.0,12:57.0,0.0,0.0,0.0,0,39,23.06,49.14129873958871,13.0,23.06,79.0
G. Crisostomo,Power Forward,12,5,14,0,0,6.2,'6-9,'2-6,'6-9,'0-1,'0-0,56.00%,'6-8,'2-5,'6-8,'0-0,'0-0,66.67%,'0-1,'0-1,'0-1,'0-1,'0-0,0.00%,'0-0,'1-2,'2-2,'0-0,'0-0,75.00%,0,3,3,0,0,1.2,5,8,4,1,5,4.6,5,11,7,1,5,5.8,0,0,0,0,0,0.0,1,0,1,1,0,0.6,0,0,2,1,1,0.8,0,1,1,1,0,0.6,18:04.0,22:57.0,24.583333333333332,16:30.0,11:39.0,18:45.0,0.0,0.0,0.0,0,44,30.64333333333333,65.90992850298518,8.0,30.64333333333333,41.0
A. Acido,Power Forward,3,14,0,6,6,5.8,'1-2,'5-6,'0-1,'2-6,'2-8,43.48%,'1-2,'1-1,'0-0,'1-2,'0-2,42.86%,'0-0,'4-5,'0-1,'1-4,'2-6,43.75%,'1-2,'0-0,'0-0,'1-3,'0-0,40.00%,0,0,0,4,0,0.8,0,2,1,2,0,1.0,0,2,1,6,0,1.8,2,1,2,1,0,1.2,1,0,0,0,0,0.2,0,0,0,0,0,0.0,1,0,0,1,2,0.8,17:17.0,13:53.0,5.7,15:34.0,14:32.0,13:23.0,0.0,0.0,0.0,0,45,8.879999999999999,17.785803788604703,32.0,8.879999999999999,155.0
M. Pangilinan,Power Forward,3,0,2,0,6,2.2,'1-3,'0-0,'0-1,'0-1,'2-2,42.86%,'1-3,'0-0,'0-0,'0-0,'0-0,33.33%,'0-0,'0-0,'0-1,'0-1,'0-0,0.00%,'1-3,'0-0,'2-2,'0-0,'2-2,71.43%,0,0,0,0,0,0.0,1,0,0,0,0,0.2,1,0,0,0,0,0.2,0,0,1,0,0,0.2,0,1,0,0,0,0.2,0,0,0,0,0,0.0,1,0,0,0,0,0.2,05:29.0,02:13.0,6.316666666666666,06:23.0,08:20.0,05:44.0,0.0,0.0,0.0,0,46,7.296666666666666,14.28466131053291,34.0,7.296666666666666,161.0
M. Llemit,Power Forward,2,7,1,0,0,2.0,'1-2,'2-4,'0-0,'0-0,'0-3,33.33%,'1-1,'2-4,'0-0,'0-0,'0-2,42.86%,'0-1,'0-0,'0-0,'0-0,'0-1,0.00%,'0-2,'3-3,'1-2,'0-2,'0-0,44.44%,0,0,0,1,3,0.8,0,1,1,1,1,0.8,0,1,1,2,4,1.6,0,2,0,0,0,0.4,0,2,1,1,1,1.0,0,2,0,0,0,0.4,1,0,0,0,0,0.2,13:12.0,19:19.0,9.483333333333333,05:42.0,08:58.0,11:20.0,0.0,0.0,0.0,0,47,11.903333333333334,24.471143215154427,27.0,11.903333333333334,142.0
E. Laure,Power Forward,0,0,0,0,0,0.0,'0-0,'0-0,'0-0,'0-0,'0-2,0.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,'0-0,'0-0,'0-0,'0-2,'0-2,0.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,0,0,0,1,0,0.2,0,1,0,0,0,0.2,0,0,0,1,0,0.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,01:43.0,01:22.0,1.3666666666666667,03:20.0,02:28.0,02:03.0,0.0,0.0,0.0,0,49,1.5266666666666668,1.525761037812339,45.0,1.5266666666666668,206.0
J. Bahay,Power Forward,14,11,9,6,22,12.4,'5-14,'3-10,'3-9,'2-12,'8-15,35.00%,'4-7,'1-4,'3-5,'1-3,'7-11,53.33%,'2-7,'2-6,'0-4,'1-9,'1-4,20.00%,'0-0,'3-3,'3-4,'1-2,'5-6,80.00%,0,0,0,0,0,0.0,2,2,2,3,2,2.2,2,2,2,3,2,2.2,1,2,2,5,4,2.8,1,0,0,1,0,0.4,0,0,0,0,0,0.0,3,3,2,1,3,2.4,19:58.0,27:33.0,17.433333333333334,20:21.0,25:31.0,22:09.0,0.0,0.0,0.0,0,55,22.633333333333336,48.19783297707674,15.0,22.633333333333336,82.0
S. Quitevis,Power Forward,2,2,3,0,5,2.4,'1-3,'0-5,'0-3,'0-2,'2-10,13.04%,'1-1,'0-3,'0-1,'0-2,'1-2,22.22%,'0-2,'0-2,'0-2,'0-0,'1-8,7.14%,'0-0,'2-2,'3-5,'0-0,'0-0,71.43%,1,1,0,1,0,0.6,1,3,1,1,3,1.8,2,4,1,1,3,2.2,2,2,0,1,2,1.4,3,0,0,0,2,1.0,0,0,0,0,0,0.0,1,2,1,0,2,1.2,22:40.0,31:55.0,23.333333333333332,19:40.0,29:36.0,25:26.0,0.0,0.0,0.0,0,59,25.513333333333332,54.56622687403259,10.0,25.513333333333332,67.0
K. Gamber,Power Forward,0,0,0,0,0,0.0,'0-2,'0-0,'0-2,'0-3,'0-0,0.00%,'0-1,'0-0,'0-2,'0-1,'0-0,0.00%,'0-1,'0-0,'0-0,'0-2,'0-0,0.00%,'0-1,'0-0,'0-0,'0-0,'0-0,0.00%,0,0,0,0,0,0.0,1,0,0,2,0,0.6,1,0,0,2,0,0.6,1,0,0,0,0,0.2,1,1,0,0,0,0.4,0,0,0,0,0,0.0,1,1,1,1,1,1.0,08:01.0,02:46.0,3.35,07:08.0,02:43.0,04:47.0,0.0,0.0,0.0,0,64,2.99,4.761553770177637,40.0,2.99,192.0
W. Lingolingo,Power Forward,1,6,8,13,13,8.2,'0-3,'3-7,'3-10,'3-10,'3-10,30.00%,'0-1,'3-4,'3-5,'2-4,'2-4,55.56%,'0-2,'0-3,'0-5,'1-6,'1-6,9.09%,'1-2,'0-0,'2-3,'6-7,'6-7,78.95%,0,4,4,1,1,2.0,1,5,4,5,5,4.0,1,9,8,6,6,6.0,3,4,1,1,1,2.0,2,1,0,1,0,0.8,1,0,0,0,0,0.2,1,2,2,0,0,1.0,23:09.0,26:06.0,27.233333333333334,30:55.0,30:55.0,27:39.0,0.0,0.0,0.0,0,74,34.413333333333334,74.24633301393088,5.0,34.413333333333334,23.0
T. Garcia,Power Forward,8,1,5,12,2,5.6,'4-8,'0-2,'2-3,'0-2,'1-3,38.89%,'4-8,'0-2,'2-3,'0-2,'1-3,38.89%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,'0-0,'1-2,'1-2,'1-2,'0-0,50.00%,0,0,4,0,0,0.8,1,1,1,1,1,1.0,1,1,5,1,1,1.8,1,1,0,1,3,1.2,0,0,0,0,0,0.0,0,0,1,0,0,0.2,0,1,1,1,2,1.0,11:35.0,08:35.0,13.783333333333333,08:35.0,13:35.0,11:13.0,0.0,0.0,0.0,0,85,16.683333333333334,35.040908085796424,22.0,16.683333333333334,124.0
K. Padrones,Power Forward,5,4,2,0,0,2.2,'2-3,'1-2,'0-1,'1-2,'0-2,40.00%,'2-3,'1-2,'0-1,'1-2,'0-2,40.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,'1-2,'2-4,'2-2,'2-4,'0-0,58.33%,4,2,2,2,1,2.2,1,2,0,2,1,1.2,5,4,2,4,2,3.4,0,0,1,0,3,0.8,0,0,1,0,1,0.4,1,1,0,1,0,0.6,1,1,0,1,1,0.8,13:47.0,15:54.0,20.116666666666667,15:54.0,17:00.0,16:32.0,0.0,0.0,0.0,0,87,23.05666666666667,49.13392791331909,14.0,23.05666666666667,80.0
R. Jumamoy,Power Forward,3,4,4,2,3,3.2,'1-5,'1-3,'1-5,'1-3,'1-3,26.32%,'0-1,'1-3,'0-2,'1-3,'1-3,25.00%,'1-4,'0-0,'1-3,'0-0,'0-0,28.57%,'0-0,'2-3,'1-3,'2-3,'0-0,55.56%,0,4,2,4,0,2.0,1,4,2,4,1,2.4,1,4,4,4,1,2.8,2,2,3,2,2,2.2,1,1,1,1,0,0.8,0,0,0,0,0,0.0,2,0,1,0,0,0.6,17:07.0,15:21.0,14.566666666666666,15:21.0,12:12.0,14:55.0,0.0,0.0,0.0,0,88,18.526666666666664,39.11697501289895,20.0,18.526666666666664,115.0
N. Tulabut,Power Forward,0,0,1,0,4,1.0,'0-0,'0-1,'0-1,'0-1,'2-4,28.57%,'0-0,'0-0,'0-0,'0-0,'2-3,66.67%,'0-0,'0-1,'0-1,'0-1,'0-1,0.00%,'0-0,'0-0,'1-2,'0-0,'0-0,50.00%,0,1,1,1,0,0.6,1,1,1,1,1,1.0,1,2,2,2,1,1.6,0,0,1,0,0,0.2,0,0,0,0,0,0.0,1,0,0,0,0,0.2,0,1,1,1,2,1.0,07:54.0,06:35.0,7.283333333333333,06:35.0,09:28.0,07:33.0,0.0,0.0,0.0,0,91,7.823333333333334,15.449251861133636,33.0,7.823333333333334,159.0
P. Francisco,Power Forward,0,3,2,0,0,1.0,'0-1,'1-3,'1-1,'1-3,'0-1,33.33%,'0-0,'0-0,'1-1,'0-0,'0-0,100.00%,'0-1,'1-3,'0-0,'1-3,'0-1,25.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,0,1,0,1,0,0.4,0,1,0,1,0,0.4,0,2,0,2,0,0.8,0,1,1,1,1,0.8,0,0,0,0,0,0.0,0,2,0,2,0,0.8,1,1,0,1,0,0.6,04:12.0,10:24.0,11.916666666666666,10:24.0,03:47.0,08:08.0,0.0,0.0,0.0,0,92,12.916666666666666,26.711874401120365,26.0,12.916666666666666,136.0
V. Pre,Power Forward,5,15,12,17,20,13.8,'2-6,'5-11,'5-15,'6-17,'9-16,41.54%,'1-4,'3-6,'3-11,'6-10,'9-13,50.00%,'1-2,'2-5,'2-4,'0-7,'0-3,23.81%,'0-0,'3-4,'0-0,'4-4,'2-5,69.23%,0,2,1,2,5,2.0,3,6,4,12,8,6.6,3,8,5,14,13,8.6,1,2,2,4,0,1.8,0,1,0,1,0,0.4,3,3,0,0,1,1.4,3,4,2,4,1,2.8,32:35.0,34:29.0,34.516666666666666,31:15.0,33:39.0,33:17.0,0.0,0.0,0.0,0,97,44.016666666666666,95.48168349672,2.0,44.016666666666666,5.0
A. Nakai,Power Forward,0,0,0,0,0,0.0,'0-4,'0-0,'0-0,'0-2,'0-2,0.00%,'0-2,'0-0,'0-0,'0-2,'0-2,0.00%,'0-2,'0-0,'0-0,'0-0,'0-0,0.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,0,0,0,0,0,0.0,1,0,0,1,0,0.4,1,0,0,1,0,0.4,0,0,0,0,0,0.0,1,0,0,0,0,0.2,0,0,0,0,0,0.0,1,0,0,0,0,0.2,04:46.0,00:00.0,1.45,04:28.0,02:12.0,02:34.0,0.0,0.0,0.0,0,102,1.59,1.6658067369352108,44.0,1.59,205.0
D. Alterado,Power Forward,7,0,0,0,2,1.8,'3-3,'0-0,'0-2,'0-0,'1-2,57.14%,'2-2,'0-0,'0-2,'0-0,'1-2,50.00%,'1-1,'0-0,'0-0,'0-0,'0-0,100.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,5,1,1,0,3,2.0,0,0,3,0,5,1.6,5,1,4,0,8,3.6,3,0,0,0,3,1.2,0,1,0,0,0,0.2,0,0,0,0,0,0.0,0,0,0,0,1,0.2,09:34.0,04:19.0,8.033333333333333,00:03.0,11:02.0,06:36.0,0.0,0.0,0.0,0,105,11.293333333333335,23.122282007813084,28.0,11.293333333333335,146.0
P. Fabruada,Power Forward,4,12,4,16,6,8.4,'1-2,'4-5,'1-4,'4-6,'1-7,45.83%,'1-2,'4-4,'1-3,'4-6,'1-5,55.00%,'0-0,'0-1,'0-1,'0-0,'0-2,0.00%,'2-4,'4-4,'2-4,'8-9,'4-4,80.00%,1,2,3,4,2,2.4,3,1,1,1,3,1.8,4,3,4,5,5,4.2,0,1,0,0,1,0.4,0,1,2,1,2,1.2,0,0,0,0,0,0.0,2,2,3,0,0,1.4,18:50.0,15:01.0,15.8,15:52.0,18:06.0,16:43.0,0.0,0.0,0.0,0,109,21.040000000000003,44.67457802019608,18.0,21.040000000000003,96.0
K. Pingol,Power Forward,11,6,6,18,12,10.6,'5-7,'2-2,'3-5,'6-9,'5-7,70.00%,'5-6,'1-1,'3-4,'6-9,'3-5,72.00%,'0-1,'1-1,'0-1,'0-0,'2-2,60.00%,'1-1,'1-4,'0-0,'6-6,'0-0,72.73%,2,1,2,2,0,1.4,7,4,0,7,6,4.8,9,5,2,9,6,6.2,4,2,2,2,2,2.4,1,1,1,3,0,1.2,0,2,0,1,1,0.8,2,2,0,1,1,1.2,27:18.0,20:25.0,15.883333333333333,26:50.0,18:04.0,21:42.0,0.0,0.0,0.0,0,110,24.603333333333335,52.553991302425004,12.0,24.603333333333335,71.0
K. Cayabyab,Power Forward,5,0,3,9,3,4.0,'2-10,'0-7,'1-3,'4-10,'1-4,23.53%,'1-4,'0-1,'0-0,'3-7,'1-2,35.71%,'1-6,'0-6,'1-3,'1-3,'0-2,15.00%,'0-0,'0-0,'0-0,'0-0,'1-2,50.00%,2,0,0,3,1,1.2,6,5,4,3,1,3.8,8,5,4,6,2,5.0,3,0,1,2,2,1.6,0,0,0,1,0,0.2,0,0,0,0,0,0.0,2,1,2,0,1,1.2,18:39.0,18:06.0,16.7,17:56.0,14:03.0,17:05.0,0.0,0.0,0.0,0,114,20.84,44.232328444018584,19.0,20.84,98.0
M. Villanueva,Power Forward,5,3,10,0,0,3.6,'2-5,'1-7,'4-5,'0-1,'0-2,35.00%,'1-1,'0-0,'2-2,'0-0,'0-1,75.00%,'1-4,'1-7,'2-3,'0-1,'0-1,25.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,1,0,0,0,0,0.2,0,2,0,0,0,0.4,1,2,0,0,0,0.6,0,1,0,1,1,0.6,1,0,1,0,0,0.4,0,0,0,0,0,0.0,1,3,1,0,0,1.0,06:47.0,14:04.0,16.033333333333335,04:25.0,03:10.0,08:53.0,0.0,0.0,0.0,0,116,17.273333333333333,36.34554433552002,21.0,17.273333333333333,121.0
