Name,Position,Unnamed: 2,Unnamed: 3,Points,Unnamed: 5,Unnamed: 6,PPG,Unnamed: 8,Unnamed: 9,'FG,Unnamed: 11,Unnamed: 12,FG%,Unnamed: 14,Unnamed: 15,'2pt,Unnamed: 17,Unnamed: 18,2p%,Unnamed: 20,Unnamed: 21,'3pt,Unnamed: 23,Unnamed: 24,3p%,Unnamed: 26,Unnamed: 27,'FT,Unnamed: 29,Unnamed: 30,FT%,Unnamed: 32,Unnamed: 33,OFF,Unnamed: 35,Unnamed: 36,OFFPG,Unnamed: 38,Unnamed: 39,DEF,Unnamed: 41,Unnamed: 42,DEFPG,Unnamed: 44,Unnamed: 45,REB,Unnamed: 47,Unnamed: 48,RPG,Unnamed: 50,Unnamed: 51,AST,Unnamed: 53,Unnamed: 54,APG,Unnamed: 56,Unnamed: 57,STL,Unnamed: 59,Unnamed: 60,SPG,Unnamed: 62,Unnamed: 63,BLK,Unnamed: 65,Unnamed: 66,BPG,Unnamed: 68,Unnamed: 69,TO,Unnamed: 71,Unnamed: 72,TOPG,Unnamed: 74,Unnamed: 75,MIN,Unnamed: 77,Unnamed: 78,Ave Mins,Unnamed: 80,Unnamed: 81,Unnamed: 82,Point Guard,Player_Number,Composite_Score,Rating,Rank,Overall_Composite_Score,Overall_Rank
K. Pastrana,Power Forward,7,11,22,23,10,14.6,'3-10,'5-14,'8-21,'9-20,'3-9,37.84%,'2-5,'4-9,'5-11,'7-10,'0-0,51.43%,'1-5,'1-5,'3-10,'2-10,'3-9,25.64%,'0-0,'0-0,'3-4,'3-4,'1-1,77.78%,3,2,1,7,2,3.0,4,6,5,9,4,5.6,7,8,6,16,6,8.6,7,4,2,8,6,5.4,2,3,3,2,3,2.6,1,0,0,1,1,0.6,1,4,3,7,1,3.2,32:30.0,31:35.0,34.5,29:18.0,26:10.0,30:48.0,0.0,0.0,0.0,0,121,46.059999999999995,100.0,1.0,46.059999999999995,2.0
B. Santos,Power Forward,8,27,12,10,9,13.2,'3-15,'11-21,'6-10,'5-12,'4-10,42.65%,'2-10,'10-17,'6-7,'5-8,'4-7,55.10%,'1-5,'1-4,'0-3,'0-4,'0-3,10.53%,'1-2,'4-4,'0-0,'0-0,'1-2,75.00%,1,0,1,0,1,0.6,3,2,2,0,0,1.4,4,2,3,0,1,2.0,5,4,2,2,1,2.8,4,2,3,7,2,3.6,1,0,0,0,0,0.2,4,1,6,5,5,4.2,28:19.0,30:59.0,26.4,25:11.0,21:05.0,26:23.0,0.0,0.0,0.0,0,124,31.7,68.24648043045626,6.0,31.7,33.0
K. Sierba,Power Forward,4,7,7,16,9,8.6,'2-7,'3-10,'3-9,'6-10,'3-7,39.53%,'2-4,'2-5,'2-7,'4-6,'3-4,50.00%,'0-3,'1-5,'1-2,'2-4,'0-3,23.53%,'0-0,'0-0,'0-0,'2-3,'3-4,71.43%,4,1,4,1,3,2.6,2,4,2,2,0,2.0,6,5,6,3,3,4.6,0,2,4,0,2,1.6,2,0,4,3,2,2.2,0,0,0,0,0,0.0,0,1,3,1,0,1.0,15:56.0,17:10.0,19.616666666666667,21:06.0,20:58.0,18:57.0,0.0,0.0,0.0,0,131,26.55666666666667,56.87329549642516,9.0,26.55666666666667,61.0
N. Danganan,Power Forward,4,6,0,4,9,4.6,'1-8,'2-6,'0-5,'2-4,'4-9,28.13%,'0-3,'0-3,'0-1,'2-3,'4-9,31.58%,'1-5,'2-3,'0-4,'0-1,'0-0,23.08%,'1-2,'0-0,'0-0,'0-0,'1-2,50.00%,3,2,4,1,4,2.8,2,2,1,1,2,1.6,5,4,5,2,6,4.4,0,1,0,1,0,0.4,1,0,3,1,1,1.2,0,0,0,0,1,0.2,0,0,1,3,0,0.8,16:11.0,11:33.0,17.666666666666668,12:09.0,13:32.0,14:13.0,0.0,0.0,0.0,0,134,22.206666666666667,47.25436721456476,17.0,22.206666666666667,90.0
Z. Cortez,Power Forward,0,0,0,0,0,0.0,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,0,0,0,1,0,0.2,0,0,0,1,1,0.4,0,0,0,2,1,0.6,0,0,0,0,0,0.0,0,0,1,0,0,0.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,04:01.0,01:44.0,1.4,03:09.0,02:00.0,02:27.0,0.0,0.0,0.0,0,136,1.8599999999999999,2.2628436647748207,43.0,1.8599999999999999,203.0
A. Delos Santos,Power Forward,0,0,2,4,0,1.2,'0-0,'0-0,'1-1,'2-2,'0-0,100.00%,'0-0,'0-0,'1-1,'2-2,'0-0,100.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,0,0,1,0,0,0.2,0,0,0,1,0,0.2,0,0,1,1,0,0.4,0,0,0,0,0,0.0,0,0,0,0,1,0.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,00:16.0,00:39.0,2.3666666666666667,03:05.0,00:55.0,01:27.0,0.0,0.0,0.0,0,138,3.1866666666666665,5.1964325200855015,39.0,3.1866666666666665,189.0
Y. Angala,Power Forward,0,0,0,6,0,1.2,'0-1,'0-1,'0-0,'2-5,'0-1,25.00%,'0-0,'0-1,'0-0,'0-0,'0-0,0.00%,'0-1,'0-0,'0-0,'2-5,'0-1,28.57%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,0,0,0,2,0,0.4,0,1,1,2,0,0.8,0,1,1,4,0,1.2,0,2,0,2,0,0.8,0,0,0,0,1,0.2,0,0,0,0,0,0.0,1,3,1,1,0,1.2,06:29.0,16:41.0,2.3833333333333333,17:24.0,05:16.0,09:38.0,0.0,0.0,0.0,0,157,2.803333333333333,4.348787499078646,41.0,2.803333333333333,194.0
L. Lopez,Power Forward,0,0,0,0,0,0.0,'0-0,'0-0,'0-1,'0-1,'0-2,0.00%,'0-0,'0-0,'0-0,'0-0,'0-1,0.00%,'0-0,'0-0,'0-1,'0-1,'0-1,0.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,0,0,0,0,2,0.4,0,0,1,0,2,0.6,0,0,1,0,4,1.0,0,1,0,0,2,0.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,1,2,0.6,01:27.0,00:55.0,2.283333333333333,01:31.0,03:32.0,01:56.0,0.0,0.0,0.0,0,161,2.523333333333333,3.7296380924301604,42.0,2.523333333333333,197.0
A. Sauz,Power Forward,3,0,4,2,2,2.2,'1-5,'0-2,'2-5,'1-4,'1-1,29.41%,'0-3,'0-1,'2-4,'1-2,'1-1,36.36%,'1-2,'0-1,'0-1,'0-2,'0-0,16.67%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,0,0,0,2,0,0.4,1,0,3,0,0,0.8,1,0,3,2,0,1.2,0,0,1,1,0,0.4,1,1,1,3,0,1.2,0,0,0,0,0,0.0,1,0,0,1,2,0.8,13:16.0,15:32.0,14.316666666666666,16:13.0,11:40.0,14:12.0,0.0,0.0,0.0,0,169,15.876666666666665,33.25716812854721,25.0,15.876666666666665,129.0
R. Lozada,Power Forward,8,0,2,0,4,2.8,'3-4,'0-2,'1-4,'0-1,'2-9,30.00%,'2-3,'0-0,'1-4,'0-1,'2-4,41.67%,'1-1,'0-2,'0-0,'0-0,'0-5,12.50%,'1-1,'0-0,'0-0,'0-0,'0-3,25.00%,0,0,0,0,0,0.0,1,0,0,0,1,0.4,1,0,0,0,1,0.4,0,4,0,0,0,0.8,1,0,0,0,0,0.2,0,0,0,0,0,0.0,0,1,1,1,0,0.6,10:05.0,08:56.0,8.3,09:24.0,15:14.0,10:23.0,0.0,0.0,0.0,0,174,9.48,19.112552517137175,31.0,9.48,152.0
D. Quinquinio,Power Forward,1,2,0,0,0,0.6,'0-1,'1-1,'0-0,'0-1,'0-0,33.33%,'0-1,'1-1,'0-0,'0-1,'0-0,33.33%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,'1-2,'0-0,'0-0,'0-0,'0-0,50.00%,0,0,0,0,0,0.0,2,1,0,1,0,0.8,2,1,0,1,0,0.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,1,0,1,0,0.6,07:00.0,05:32.0,0.7166666666666667,05:18.0,01:50.0,04:04.0,0.0,0.0,0.0,0,177,0.8366666666666668,0.0,46.0,0.8366666666666668,210.0
P. Ganade,Power Forward,17,12,7,10,10,11.2,'5-12,'5-12,'3-8,'4-11,'4-8,41.18%,'0-7,'5-11,'2-5,'2-5,'4-7,37.14%,'5-5,'0-1,'1-3,'2-6,'0-1,50.00%,'2-5,'2-2,'0-0,'0-0,'2-2,66.67%,1,0,0,4,1,1.2,4,5,7,2,1,3.8,5,5,7,6,2,5.0,5,7,6,5,8,6.2,1,2,2,5,4,2.8,0,1,0,0,0,0.2,3,5,8,3,10,5.8,36:22.0,35:35.0,35.93333333333333,34:38.0,28:28.0,34:11.0,0.0,0.0,0.0,0,182,41.593333333333334,90.12309279870274,3.0,41.593333333333334,10.0
K. Ruiz,Power Forward,0,0,8,12,2,4.4,'0-1,'0-5,'3-9,'3-13,'1-3,22.58%,'0-1,'0-2,'3-6,'2-5,'1-3,35.29%,'0-0,'0-3,'0-3,'1-8,'0-0,7.14%,'0-0,'0-0,'2-2,'5-5,'0-0,100.00%,0,1,1,1,2,1.0,0,1,1,6,3,2.2,0,2,2,7,5,3.2,0,1,0,2,0,0.6,0,0,1,1,0,0.4,0,0,0,0,0,0.0,1,2,4,4,4,3.0,03:38.0,13:19.0,21.283333333333335,31:59.0,11:30.0,16:20.0,0.0,0.0,0.0,0,184,22.403333333333336,47.68924596447263,16.0,22.403333333333336,85.0
M. Dalguntas,Power Forward,0,0,3,0,0,0.6,'0-2,'0-1,'1-2,'0-1,'0-0,16.67%,'0-0,'0-0,'0-1,'0-0,'0-0,0.00%,'0-2,'0-1,'1-1,'0-1,'0-0,20.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,0,0,2,1,0,0.6,0,1,2,1,0,0.8,0,1,4,2,0,1.4,0,0,0,1,0,0.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,1,2,0,0.8,06:54.0,07:25.0,16.066666666666666,08:41.0,06:39.0,09:08.0,0.0,0.0,0.0,0,186,16.426666666666666,34.473354463035314,23.0,16.426666666666666,125.0
B. Binaohan,Power Forward,8,4,2,2,15,6.2,'4-9,'2-6,'1-3,'1-2,'6-14,41.18%,'4-8,'2-5,'1-3,'1-2,'3-11,37.93%,'0-1,'0-1,'0-0,'0-0,'3-3,60.00%,'0-1,'0-0,'0-0,'0-0,'0-0,0.00%,2,2,1,1,4,2.0,4,3,5,4,4,4.0,6,5,6,5,8,6.0,4,6,5,5,2,4.4,1,0,1,1,3,1.2,0,0,0,0,0,0.0,8,4,3,8,1,4.8,29:59.0,35:05.0,27.666666666666668,28:30.0,31:20.0,30:30.0,0.0,0.0,0.0,0,197,31.30666666666667,67.37672293064053,7.0,31.30666666666667,35.0
E. Delos Reyes,Power Forward,0,1,0,2,1,0.8,'0-0,'0-2,'0-1,'1-2,'0-3,12.50%,'0-0,'0-1,'0-1,'1-2,'0-3,14.29%,'0-0,'0-1,'0-0,'0-0,'0-0,0.00%,'0-0,'1-2,'0-0,'0-0,'1-2,50.00%,0,1,0,1,2,0.8,0,0,1,0,0,0.2,0,1,1,1,2,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,1,0,0.2,02:19.0,04:04.0,2.5833333333333335,11:01.0,05:07.0,05:01.0,0.0,0.0,0.0,0,201,3.3033333333333337,5.454411439522371,38.0,3.3033333333333337,188.0
C. Santos,Power Forward,0,2,0,0,4,1.2,'0-1,'1-3,'0-3,'0-0,'2-2,33.33%,'0-1,'1-3,'0-3,'0-0,'2-2,33.33%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,'0-0,'0-0,'0-0,'0-0,'0-1,0.00%,2,0,0,0,0,0.4,0,3,2,0,0,1.0,2,3,2,0,0,1.4,2,1,0,0,0,0.6,0,1,0,1,0,0.4,0,0,0,0,0,0.0,2,2,1,1,2,1.6,07:12.0,07:59.0,4.733333333333333,00:33.0,03:23.0,04:46.0,0.0,0.0,0.0,0,202,4.893333333333333,8.97029557013341,36.0,4.893333333333333,177.0
P. Mendoza,Power Forward,3,6,11,7,8,7.0,'1-6,'3-9,'5-11,'3-14,'4-8,33.33%,'1-6,'3-7,'4-10,'3-12,'4-8,34.88%,'0-0,'0-2,'1-1,'0-2,'0-0,20.00%,'1-2,'0-0,'0-0,'1-2,'0-0,50.00%,4,2,4,5,1,3.2,5,5,5,5,0,4.0,9,7,9,10,1,7.2,1,1,4,1,2,1.8,0,0,3,2,1,1.2,1,0,4,3,1,1.8,2,1,3,5,1,2.4,15:17.0,23:51.0,30.95,20:18.0,16:43.0,21:25.0,0.0,0.0,0.0,0,204,37.89,81.93410481314956,4.0,37.89,16.0
M. Phillips,Small Forward,18,18,17,8,18,15.8,'6-12,'9-14,'8-14,'4-6,'6-9,60.00%,'6-12,'9-13,'7-13,'4-5,'6-9,61.54%,'0-0,'0-1,'1-1,'0-1,'0-0,33.33%,'6-15,'0-6,'0-0,'0-0,'6-10,38.71%,5,5,7,3,5,5.0,7,7,4,5,5,5.6,12,12,11,8,10,10.6,2,1,5,4,2,2.8,1,2,1,5,1,2.0,1,0,0,2,1,0.8,4,1,4,3,2,2.8,27:03.0,29:39.0,32.2,16:57.0,23:23.0,25:50.0,0.0,0.0,0.0,Small Forward,1,42.50000000000001,93.75000000000003,3.0,42.50000000000001,8.0
V. David,Small Forward,6,3,2,11,3,5.0,'2-8,'1-6,'1-5,'4-6,'1-7,28.13%,'1-2,'0-0,'1-2,'1-3,'0-0,42.86%,'1-6,'1-6,'0-3,'3-3,'1-7,24.00%,'1-2,'0-0,'0-0,'0-0,'0-0,50.00%,0,0,2,2,2,1.2,1,6,7,0,3,3.4,1,6,9,2,5,4.6,4,3,1,3,1,2.4,2,1,1,1,1,1.2,0,0,0,0,0,0.0,1,1,1,0,4,1.4,29:21.0,28:45.0,23.0,19:00.0,26:10.0,25:15.0,0.0,0.0,0.0,Power Forward,2,27.220000000000002,60.28037383177571,14.0,27.220000000000002,58.0
C. Austria,Small Forward,3,5,7,2,0,3.4,'1-2,'2-6,'3-8,'1-11,'0-0,25.93%,'0-1,'2-3,'3-8,'1-7,'0-0,31.58%,'1-1,'0-3,'1-4,'0-4,'0-0,16.67%,'0-0,'1-3,'0-0,'0-0,'0-0,33.33%,1,1,4,1,0,1.4,0,1,1,0,0,0.4,1,2,5,1,0,1.8,0,3,2,2,1,1.6,0,3,0,0,0,0.6,0,0,1,0,0,0.2,2,4,1,0,0,1.4,12:06.0,20:15.0,18.316666666666666,16:04.0,05:10.0,14:22.0,0.0,0.0,0.0,0,8,20.116666666666667,44.721086448598136,24.0,20.116666666666667,107.0
M. Rubico,Small Forward,2,0,0,6,0,1.6,'1-3,'0-1,'0-1,'3-3,'0-0,50.00%,'1-2,'0-0,'0-0,'3-3,'0-0,80.00%,'0-1,'0-1,'0-1,'0-0,'0-0,0.00%,'0-0,'0-0,'0-0,'0-1,'0-0,0.00%,1,0,0,1,0,0.4,0,0,0,1,0,0.2,1,0,0,2,0,0.6,0,1,0,1,0,0.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0,0.2,02:03.0,04:03.0,1.55,14:12.0,00:00.0,04:22.0,0.0,0.0,0.0,0,9,2.38,5.870327102803738,40.0,2.38,199.0
J. Cagulangan,Small Forward,12,16,13,6,4,10.2,'4-18,'5-16,'5-16,'3-13,'0-9,23.61%,'3-12,'2-8,'4-9,'3-9,'0-7,26.67%,'1-6,'3-8,'1-7,'0-4,'0-2,18.52%,'3-3,'3-4,'2-3,'0-0,'4-4,85.71%,0,1,1,1,2,1.0,2,6,3,2,3,3.2,2,7,4,3,5,4.2,4,5,5,5,9,5.6,3,0,1,2,1,1.4,0,0,2,0,0,0.4,2,1,2,3,1,1.8,35:54.0,37:21.0,34.9,23:32.0,30:56.0,32:31.0,0.0,0.0,0.0,0,17,42.260000000000005,93.22429906542058,4.0,42.260000000000005,9.0
G. Abadiano,Small Forward,9,16,9,0,33,13.4,'3-6,'5-13,'3-10,'0-2,'12-17,47.92%,'2-4,'3-7,'2-6,'0-1,'7-9,51.85%,'1-2,'2-6,'1-4,'0-0,'5-8,45.00%,'2-2,'4-5,'2-2,'0-0,'4-5,85.71%,1,1,1,0,1,0.8,2,0,7,2,4,3.0,3,1,8,2,5,3.8,0,0,0,0,0,0.0,1,2,0,0,1,0.8,0,0,0,0,0,0.0,2,1,1,0,2,1.2,28:10.0,31:09.0,24.916666666666668,05:09.0,24:15.0,22:43.0,0.0,0.0,0.0,0,18,30.51666666666667,67.50146028037385,9.0,30.51666666666667,43.0
S. Torculas,Small Forward,0,2,7,0,2,2.2,'0-2,'1-2,'2-4,'0-0,'1-2,40.00%,'0-1,'1-2,'1-2,'0-0,'1-1,50.00%,'0-1,'0-0,'1-2,'0-0,'0-0,33.33%,'0-0,'0-0,'2-2,'0-0,'0-0,100.00%,0,0,0,0,0,0.0,0,1,2,1,1,1.0,0,1,2,1,1,1.0,0,0,2,0,0,0.4,0,1,0,0,0,0.2,0,0,0,0,0,0.0,2,1,1,0,0,0.8,04:47.0,04:50.0,14.416666666666666,02:07.0,02:07.0,05:39.0,0.0,0.0,0.0,0,26,15.136666666666665,33.81279205607477,28.0,15.136666666666665,130.0
M. Barasi Jr,Small Forward,0,0,0,0,0,0.0,'0-0,'0-0,'0-0,'0-1,'0-3,0.00%,'0-0,'0-0,'0-0,'0-0,'0-3,0.00%,'0-0,'0-0,'0-0,'0-1,'0-0,0.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,0,0,0,0,0,0.0,0,0,0,0,1,0.2,0,0,0,0,1,0.2,1,0,0,0,2,0.6,0,0,0,0,1,0.2,0,0,0,0,0,0.0,1,0,0,2,0,0.6,03:57.0,03:17.0,3.283333333333333,04:36.0,10:54.0,05:12.0,0.0,0.0,0.0,0,32,3.1733333333333333,7.608060747663552,36.0,3.1733333333333333,191.0
C. Alexander,Small Forward,0,0,0,4,0,0.8,'0-0,'0-2,'0-2,'1-1,'0-1,16.67%,'0-0,'0-2,'0-1,'1-1,'0-0,25.00%,'0-0,'0-1,'0-1,'0-0,'0-1,0.00%,'0-0,'0-0,'0-0,'2-4,'0-0,50.00%,0,2,0,1,0,0.6,0,1,1,0,0,0.4,0,3,1,1,0,1.0,0,0,1,0,0,0.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0.2,02:19.0,02:10.0,2.1666666666666665,04:00.0,06:24.0,03:24.0,0.0,0.0,0.0,0,35,2.7966666666666664,6.783002336448598,38.0,2.7966666666666664,195.0
M. Tounkara,Small Forward,8,11,7,15,11,10.4,'4-12,'3-10,'3-14,'7-18,'4-8,33.87%,'4-10,'3-8,'3-11,'7-14,'3-6,40.82%,'0-2,'0-2,'0-3,'0-4,'1-2,7.69%,'0-2,'2-5,'1-4,'1-2,'2-2,40.00%,1,9,5,6,2,4.6,7,5,7,12,10,8.2,8,14,12,18,12,12.8,1,2,0,1,2,1.2,0,1,0,0,0,0.2,1,3,0,1,0,1.0,1,2,4,5,1,2.6,27:36.0,30:46.0,22.883333333333333,32:59.0,32:57.0,29:26.0,0.0,0.0,0.0,0,52,30.883333333333333,68.30461448598132,8.0,30.883333333333333,38.0
F. Edu,Small Forward,0,0,0,0,0,0.0,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,0,0,0,0,0,0.0,0,0,1,1,1,0.6,0,0,1,1,1,0.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,04:33.0,00:00.0,4.733333333333333,04:44.0,04:44.0,03:45.0,0.0,0.0,0.0,0,67,5.003333333333334,11.616530373831777,35.0,5.003333333333334,174.0
M. Reyes,Small Forward,0,0,0,0,0,0.0,'0-0,'0-0,'0-0,'0-2,'0-2,0.00%,'0-0,'0-0,'0-0,'0-2,'0-2,0.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,0,0,0,2,0,0.4,0,0,0,0,0,0.0,0,0,0,2,2,0.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1,1,0.6,00:46.0,00:00.0,0.0,10:46.0,10:46.0,04:27.0,0.0,0.0,0.0,0,68,-0.3,0.0,45.0,-0.3,216.0
J. Cruz-Dumont,Small Forward,15,14,6,19,0,10.8,'6-10,'3-9,'2-2,'7-14,'0-2,48.65%,'3-5,'2-6,'2-2,'4-6,'0-1,55.00%,'3-5,'1-3,'0-0,'3-8,'0-1,41.18%,'0-0,'7-7,'2-2,'2-2,'0-0,100.00%,0,1,0,0,1,0.4,4,2,1,2,2,2.2,4,3,1,2,3,2.6,4,4,2,2,3,3.0,0,4,1,2,1,1.6,0,0,0,0,0,0.0,2,1,0,0,2,1.0,27:55.0,28:29.0,19.266666666666666,26:44.0,15:56.0,23:40.0,0.0,0.0,0.0,0,69,25.516666666666666,56.54935747663552,16.0,25.516666666666666,66.0
R. Maga,Small Forward,10,11,15,9,9,10.8,'4-9,'5-9,'5-10,'3-10,'3-10,41.67%,'4-7,'4-5,'2-4,'1-5,'1-5,46.15%,'0-2,'1-3,'3-6,'2-5,'2-5,38.10%,'1-1,'0-2,'2-2,'1-3,'1-3,45.45%,0,0,0,3,3,1.2,2,1,3,3,3,2.4,2,1,3,6,6,3.6,2,0,2,2,2,1.6,2,1,0,2,0,1.0,0,0,0,0,1,0.2,2,2,0,3,3,2.0,26:57.0,25:43.0,30.0,28:35.0,17:29.0,25:44.0,0.0,0.0,0.0,0,70,34.8,76.88376168224299,6.0,34.8,21.0
D. Fikes,Small Forward,9,7,9,12,5,8.4,'3-17,'2-6,'4-8,'4-9,'2-9,30.61%,'2-7,'1-2,'4-4,'2-4,'1-6,43.48%,'1-10,'1-4,'0-4,'2-4,'1-3,20.00%,'2-6,'2-2,'1-1,'2-4,'0-0,53.85%,3,2,4,3,1,2.6,4,3,6,4,2,3.8,7,5,10,7,3,6.4,2,0,3,3,0,1.6,0,0,1,3,1,1.0,2,0,1,1,0,0.8,3,2,2,3,1,2.2,28:27.0,23:18.0,24.266666666666666,26:50.0,15:05.0,23:35.0,0.0,0.0,0.0,0,73,29.586666666666666,65.46436915887851,12.0,29.586666666666666,48.0
S. Enriquez,Small Forward,5,3,6,7,0,4.2,'2-8,'0-3,'2-4,'0-3,'0-3,19.05%,'1-6,'0-0,'0-1,'0-0,'0-1,12.50%,'1-2,'0-3,'2-3,'0-3,'0-2,23.08%,'0-0,'3-4,'0-0,'3-4,'0-0,75.00%,1,0,0,0,0,0.2,2,0,0,0,1,0.6,3,0,0,0,1,0.8,3,2,0,2,5,2.4,2,2,0,2,0,1.2,0,0,0,0,0,0.0,1,0,0,0,2,0.6,12:53.0,17:58.0,13.216666666666667,17:58.0,13:55.0,15:11.0,0.0,0.0,0.0,0,82,16.246666666666666,36.24415887850468,27.0,16.246666666666666,126.0
D. Lim,Small Forward,1,0,0,3,3,1.4,'0-2,'0-2,'0-3,'0-2,'1-5,7.14%,'0-1,'0-0,'0-3,'0-0,'0-3,0.00%,'0-1,'0-2,'0-0,'0-2,'1-2,14.29%,'1-2,'0-0,'0-0,'0-0,'0-0,50.00%,0,0,0,0,2,0.4,0,2,0,2,1,1.0,0,2,0,2,3,1.4,2,1,2,1,1,1.4,0,0,0,0,1,0.2,1,1,0,1,0,0.6,0,0,0,0,1,0.2,14:08.0,10:40.0,7.1,10:40.0,12:40.0,11:02.0,0.0,0.0,0.0,0,84,9.120000000000001,20.633761682242994,32.0,9.120000000000001,154.0
R. Alforque,Small Forward,8,9,11,8,9,9.0,'4-11,'2-9,'3-7,'3-8,'2-9,31.82%,'4-9,'1-6,'3-6,'3-7,'1-6,35.29%,'0-2,'1-3,'0-1,'0-1,'1-3,20.00%,'0-1,'4-4,'5-5,'2-3,'4-6,78.95%,0,0,1,2,1,0.8,4,2,3,6,7,4.4,4,2,4,8,8,5.2,2,4,4,2,3,3.0,0,1,0,0,0,0.2,0,0,0,0,0,0.0,1,3,4,2,2,2.4,23:37.0,21:27.0,22.766666666666666,22:16.0,29:36.0,23:56.0,0.0,0.0,0.0,0,100,27.456666666666667,60.79877336448599,13.0,27.456666666666667,57.0
