NAME,Team,Pos,S,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Total Sets,K,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Tot K,Ave K,E,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Tot Err,Ave E,TA,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Tot Att,Ave Att,PCT,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Ave Hit PCT,A,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Tot Ass,Ave Ass,SA,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Tot SA,Ave Ace,SE,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Tot SE,Ave SE,RE,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Tot RE,Ave RE,DIG,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Tot Dig,Ave Dig,BS,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Tot BS,BA,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Tot BA,Total Blk,Ave Blk,BE,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Tot BE,Ave BE,PTS,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Tot Pts,Ave Pts,Tot Err.1,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Ave Err,Player_Number,Composite_Score,Rating,Rank,Overall_Composite_Score,Overall_Rank
T. Arrington,A&M,OH,3,0,0,0,0,0,3.0,7,0,0,0,0,0,7.0,2.33,2,0,0,0,0,0,2.0,0.67,20,0,0,0,0,0,20.0,6.67,0.25,0,0,0,0,0,0.083,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,2,0,0,0,0,0,2.0,0.67,2,0,0,0,0,0,2.0,1,0,0,0,0,0,1.0,3.0,1.0,0,0,0,0,0,0,0.0,0.0,9.5,0,0,0,0,0,9.5,3.17,2,0,0,0,0,0,0.67,195,5.6595,46.31892944442144,26.0,5.6595,48.0
K. Payne,A&M,OH,3,0,0,0,0,0,3.0,8,0,0,0,0,0,8.0,2.67,7,0,0,0,0,0,7.0,2.33,38,0,0,0,0,0,38.0,12.67,0.026,0,0,0,0,0,0.009,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,4,0,0,0,0,0,4.0,1.33,1,0,0,0,0,0,1.0,1,0,0,0,0,0,1.0,2.0,0.67,0,0,0,0,0,0,0.0,0.0,9.5,0,0,0,0,0,9.5,3.17,7,0,0,0,0,0,2.33,198,7.7265,63.44616149480052,16.0,7.7265,32.0
B. Jaeger,A&M,OH,3,0,0,0,0,0,3.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1.0,0.33,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,2,0,0,0,0,0,2.0,0.67,9,0,0,0,0,0,9.0,3.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,2,0,0,0,0,0,0.67,201,0.9650000000000001,7.420143348386296,48.0,0.9650000000000001,151.0
R. Robins,Louisville,OPP,3,5,3,4,4,4,23.0,8,2,7,6,5,2,30.0,1.3,1,4,0,3,2,2,12.0,0.52,16,15,10,10,11,6,68.0,2.96,0.438,-0.133,0.7,0.3,0.273,0,0.069,0,1,0,0,0,0,1.0,0.04,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1,4,0,7,2,2,16.0,0.7,0,1,0,0,0,0,1.0,2,5,1,1,0,1,10.0,11.0,0.48,0,0,0,0,0,0,0.0,0.0,9,5.5,7.5,6.5,5,2.5,36.0,1.57,1,4,0,3,2,2,0.52,21,2.8075,24.457108319302336,10.0,2.8075,102.0
O. Babcock,Pittsburgh,OPP,3,3,5,3,4,0,18.0,12,13,31,13,33,0,102.0,5.67,4,8,11,1,8,0,32.0,1.78,29,36,69,32,65,0,231.0,12.83,0.276,0.139,0.29,0.375,0.385,0,0.081,1,1,0,0,2,0,4.0,0.22,2,2.0,0,1,0,0,5.0,0.28,2,2,4,5,1,0,14.0,0.78,0,0,0,0,0,0,0.0,0.0,11,4,12,7,5,0,39.0,2.17,0,0,0,0,0,0,0.0,2,4,3,3,2,0,14.0,14.0,0.78,0,0,0,0,0,0,0.0,0.0,15,17,32.5,15.5,34,0,114.0,6.33,6,10,15,6,9,0,2.56,30,11.1615,96.58938824849976,2.0,11.1615,6.0
R. Fairbanks,Pittsburgh,OPP,3,3,5,3,4,0,18.0,1,2,1,1,1,0,6.0,0.33,0,0,1,0,0,0,1.0,0.06,3,3,4,1,4,0,15.0,0.83,0.333,0.667,0,1,0.25,0,0.125,33,36,54,31,53,0,207.0,11.5,5,0.0,1,1,1,0,8.0,0.44,0,0,1,1,1,0,3.0,0.17,0,0,0,0,0,0,0.0,0.0,8,4,12,5,10,0,39.0,2.17,0,0,0,0,0,0,0.0,0,2,1,2,1,0,6.0,6.0,0.33,0,0,0,0,0,0,0.0,0.0,6,3,2.5,3,2.5,0,17.0,0.94,0,0,2,1,1,0,0.22,31,4.1235,35.820057850882876,7.0,4.1235,66.0
J. Harvey,Stanford,OPP,3,3,4,4,0,0,14.0,10,13,10,8,0,0,41.0,2.93,3,1,5,3,0,0,12.0,0.86,20,23,24,20,0,0,87.0,6.21,0.35,0.522,0.208,0.25,0,0,0.095,0,1,0,0,0,0,1.0,0.07,1,0.0,3,3,0,0,7.0,0.5,2,0,3,4,0,0,9.0,0.64,0,0,0,0,0,0,0.0,0.0,4,1,10,8,0,0,23.0,1.64,0,0,0,1,0,0,1.0,3,0,0,1,0,0,4.0,5.0,0.36,0,1,0,0,0,0,1.0,0.07,12.5,13,13,12.5,0,0,51.0,3.64,5,2,8,7,0,0,1.57,58,5.9525,51.61248542934853,4.0,5.9525,46.0
D. Robinson,Wisconsin,OPP,3,4,5,3,0,0,15.0,5,8,7,2,0,0,22.0,1.47,0,0,2,2,0,0,4.0,0.27,10,18,15,6,0,0,49.0,3.27,0.5,0.444,0.333,0,0,0,0.085,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1.0,0.07,0,1,0,0,0,0,1.0,2,2,2,1,0,0,7.0,8.0,0.53,1,0,0,0,0,0,1.0,0.07,6,10,8,2.5,0,0,26.5,1.77,1,0,2,2,0,0,0.33,75,3.0185,26.278979406812585,9.0,3.0185,92.0
N. Glover,Oregon,OPP,3,4,5,0,0,0,12.0,11,7,10,0,0,0,28.0,2.33,2,4,9,0,0,0,15.0,1.25,21,21,33,0,0,0,75.0,6.25,0.429,0.143,0.03,0,0,0,0.05,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,1.0,0.08,1,2,2,0,0,0,5.0,0.42,0,0,1,0,0,0,1.0,2,1,2,0,0,0,5.0,6.0,0.5,0,0,0,0,0,0,0.0,0.0,12,7.5,12,0,0,0,31.5,2.63,2,4,10,0,0,0,1.33,103,4.749,41.22091266243578,6.0,4.749,56.0
J. Liff,Missouri,OPP,3,4,4,0,0,0,11.0,11,16,20,0,0,0,47.0,4.27,3,9,5,0,0,0,17.0,1.55,23,35,44,0,0,0,102.0,9.27,0.348,0.2,0.341,0,0,0,0.081,2,0,1,0,0,0,3.0,0.27,1,4.0,2,0,0,0,7.0,0.64,2,2,2,0,0,0,6.0,0.55,0,0,0,0,0,0,0.0,0.0,6,10,9,0,0,0,25.0,2.27,0,0,0,0,0,0,0.0,0,2,1,0,0,0,3.0,3.0,0.27,0,0,0,0,0,0,0.0,0.0,12,21,22.5,0,0,0,55.5,5.05,5,11,7,0,0,0,2.09,113,8.5805,74.3038466519881,3.0,8.5805,25.0
M. Isenberg,Missouri,OPP,0,4,4,0,0,0,8.0,0,0,5,0,0,0,5.0,0.63,0,0,0,0,0,0,0.0,0.0,0,0,9,0,0,0,9.0,1.13,0,0,0.556,0,0,0,0.069,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,0,0,2.0,0,0,1,0,0,0,1.0,3.0,0.38,0,0,0,0,0,0,0.0,0.0,0,0,7.5,0,0,0,7.5,0.94,0,0,0,0,0,0,0.0,114,1.3855,12.178906013901479,11.0,1.3855,134.0
C. Morrissey,Missouri,OPP,0,0,4,0,0,0,4.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,1.0,0.25,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,1.0,0.25,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.25,118,-0.02500000000000001,0.0,16.0,-0.02500000000000001,200.0
N. Franco,Missouri,OPP,3,4,0,0,0,0,7.0,0,3,0,0,0,0,3.0,0.43,0,1,0,0,0,0,1.0,0.14,2,4,0,0,0,0,6.0,0.86,0,0.5,0,0,0,0,0.071,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,1.0,0.14,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1.0,1.0,0.14,0,0,0,0,0,0,0.0,0.0,0.5,3,0,0,0,0,3.5,0.5,0,1,0,0,0,0,0.14,123,0.8725,7.749427967016363,12.0,0.8725,154.0
E. Foti,Marquette,OPP,3,5,4,0,0,0,12.0,8,10,5,0,0,0,23.0,1.92,4,8,2,0,0,0,14.0,1.17,23,35,20,0,0,0,78.0,6.5,0.174,0.057,0.15,0,0,0,0.032,0,2,4,0,0,0,6.0,0.5,3,1.0,0,0,0,0,4.0,0.33,3,1,2,0,0,0,6.0,0.5,0,1,0,0,0,0,1.0,0.08,3,9,2,0,0,0,14.0,1.17,0,0,0,0,0,0,0.0,2,3,1,0,0,0,6.0,6.0,0.5,0,0,1,0,0,0,1.0,0.08,12,12.5,5.5,0,0,0,30.0,2.5,7,10,5,0,0,0,1.83,126,4.7940000000000005,41.609463368302904,5.0,4.7940000000000005,55.0
S. Ifill,Marquette,OPP,0,5,4,0,0,0,9.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,131,0.0,0.21586150325950876,13.0,0.0,190.0
R. Rutherford,Texas,OPP,3,3,4,0,0,0,10.0,7,7,5,0,0,0,19.0,1.9,0,4,4,0,0,0,8.0,0.8,11,16,12,0,0,0,39.0,3.9,0.636,0.188,0.083,0,0,0,0.091,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,1,0,0,0,3.0,0.3,0,0,0,0,0,0,0.0,4,2,0,0,0,0,6.0,6.0,0.6,0,0,0,0,0,0,0.0,0.0,9,8,5,0,0,0,22.0,2.2,0,4,4,0,0,0,0.8,139,3.6055,31.347407503345853,8.0,3.6055,77.0
L. Lednicky,Texas A&M,OPP,4,4,5,0,0,0,13.0,23,27,23,0,0,0,73.0,5.62,8,3,7,0,0,0,18.0,1.38,54,48,59,0,0,0,161.0,12.38,0.278,0.5,0.271,0,0,0,0.081,1,0,0,0,0,0,1.0,0.08,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,5,11,18,0,0,0,34.0,2.62,1,0,0,0,0,0,1.0,2,6,7,0,0,0,15.0,16.0,1.23,0,0,0,0,0,0,0.0,0.0,25,30,26.5,0,0,0,81.5,6.27,8,3,7,0,0,0,1.38,151,11.5565,100.0,1.0,11.5565,3.0
I. Lopuyo,Texas A&M,OPP,0,4,0,0,0,0,4.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,159,0.0,0.21586150325950876,13.0,0.0,190.0
M. Baese,A&M,OPP,3,0,0,0,0,0,3.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,200,0.0,0.21586150325950876,13.0,0.0,190.0
M. Mendelson,Penn St.,MB,3,4,4,5,5,4,25.0,4,4,5,1,1,6,21.0,0.84,0,2,2,3,1,1,9.0,0.36,8,16,17,9,4,14,68.0,2.72,0.5,0.125,0.176,-0.222,0,0.357,0.037,0,2,2,0,1,1,6.0,0.24,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,2,0,1,1,5.0,0.2,0,0,1,0,0,1,2.0,2,6,2,1,0,5,16.0,18.0,0.72,0,1,0,0,0,0,1.0,0.04,5,7,7,1.5,1,9.5,31.0,1.24,0,3,2,3,1,1,0.4,3,1.9668,28.80400751408892,34.0,1.9668,122.0
T. Trammell,Penn St.,MB,3,4,4,5,5,4,25.0,3,8,9,8,5,8,41.0,1.64,1,0,1,1,2,1,6.0,0.24,7,9,17,12,13,15,73.0,2.92,0.286,0.889,0.471,0.583,0.231,0.467,0.117,0,0,2,0,0,0,2.0,0.08,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,0,2.0,0.08,0,2,0,1,1,0,4.0,2,4,4,4,4,3,21.0,25.0,1.0,0,0,0,0,1,0,1.0,0.04,4,12,11,11,8,9.5,55.5,2.22,1,0,1,1,3,1,0.28,7,2.9068,42.1813627824899,23.0,2.9068,98.0
J. Hopp,Penn St.,MB,3,0,0,5,5,0,13.0,1,0,0,1,1,0,3.0,0.23,1,0,0,0,1,0,2.0,0.15,4,0,0,2,4,0,10.0,0.77,0,0,0,0.5,0,0,0.038,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,1.0,0.08,0,0,0,0,1,0,1.0,1,0,0,4,3,0,8.0,9.0,0.69,0,0,0,0,0,0,0.0,0.0,1.5,0,0,3,3.5,0,8.0,0.62,1,0,0,0,1,0,0.15,12,0.9022,13.653441111174363,42.0,0.9022,152.0
C. Burke,Penn St.,MB,3,0,0,0,0,0,3.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,14,0.0,0.8140262993112086,48.0,0.0,190.0
C. Cresse,Louisville,MB,3,5,3,4,4,4,23.0,2,7,6,8,9,4,36.0,1.57,0,3,1,2,2,2,10.0,0.43,2,19,10,12,16,13,72.0,3.13,1,0.211,0.5,0.5,0.438,0.154,0.122,0,0,0,0,0,1,1.0,0.04,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,1.0,0.04,0,3,0,0,2,0,5.0,1,11,2,6,4,7,31.0,36.0,1.57,0,0,0,1,0,0,1.0,0.04,2.5,15.5,7,11,13,7.5,56.5,2.46,0,3,1,3,2,2,0.48,16,3.2528,47.10536801958218,19.0,3.2528,88.0
P. P. Kong,Louisville,MB,3,5,3,4,4,4,23.0,3,2,4,6,7,1,23.0,1.0,1,2,2,3,0,2,10.0,0.43,4,8,8,12,9,6,47.0,2.04,0.5,0,0.25,0.25,0.778,-0.167,0.07,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,0,2.0,0.09,1,0,1,1,1,0,4.0,0,6,2,6,3,1,18.0,22.0,0.96,0,0,0,0,1,1,2.0,0.09,4,5,6,10,9.5,1.5,36.0,1.57,1,2,2,3,1,3,0.52,18,2.0100000000000002,29.41879660727501,33.0,2.0100000000000002,120.0
H. Sherman,Louisville,MB,3,5,0,0,0,4,12.0,3,0,0,0,0,1,4.0,0.33,2,0,0,0,0,0,2.0,0.17,6,1,0,0,0,5,12.0,1.0,0.167,0,0,0,0,0.2,0.031,1,0,0,0,0,0,1.0,0.08,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1.0,0.08,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,1,2.0,0.17,0,0,0,0,0,0,0.0,7,4,0,0,0,4,15.0,15.0,1.25,0,1,0,0,0,1,2.0,0.17,6.5,2,0,0,0,3,11.5,0.96,2,1,0,0,0,2,0.42,26,1.3694000000000002,20.30227130414983,39.0,1.3694000000000002,135.0
R. Jones,Pittsburgh,MB,3,3,5,3,4,0,18.0,3,2,3,2,2,0,12.0,0.67,1,0,0,0,1,0,2.0,0.11,8,5,8,3,4,0,28.0,1.56,0.25,0.4,0.375,0.667,0.25,0,0.108,0,1,0,1,1,0,3.0,0.17,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,2,0,3.0,0.17,1,1,0,0,0,0,2.0,2,3,2,1,2,0,10.0,12.0,0.67,0,0,0,1,0,0,1.0,0.06,5,4.5,4,2.5,3,0,19.0,1.06,1,0,0,1,1,0,0.17,32,1.5382,22.704502760858432,38.0,1.5382,131.0
B. Kelley,Pittsburgh,MB,0,3,5,3,4,0,15.0,0,6,12,8,7,0,33.0,2.2,0,0,2,1,2,0,5.0,0.33,,11,25,14,16,0,66.0,4.4,0,0.545,0.4,0.5,0.313,0,0.117,,0,0,0,0,0,0.0,0.0,,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,1,1,0,4.0,0.27,0,0,2,0,0,0,2.0,0,5,6,5,1,0,17.0,19.0,1.27,0,1,1,0,0,0,2.0,0.13,0,8.5,17,10.5,7.5,0,43.5,2.9,0,1,3,1,2,0,0.47,33,3.9548000000000005,57.095690783856114,10.0,3.9548000000000005,72.0
D. Virlan,Pittsburgh,MB,3,0,0,0,0,0,3.0,1,0,0,0,0,0,1.0,0.33,0,0,0,0,0,0,0.0,0.0,3,0,0,0,0,0,3.0,1.0,0.333,0,0,0,0,0,0.111,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,2,0,0,0,0,0,2.0,2.0,0.67,0,0,0,0,0,0,0.0,0.0,2,0,0,0,0,0,2.0,0.67,0,0,0,0,0,0,0.0,41,1.0794000000000001,16.17521489155804,41.0,1.0794000000000001,147.0
B. Garibaldi,Pittsburgh,MB,3,0,0,0,0,0,3.0,2,0,0,0,0,0,2.0,0.67,0,0,0,0,0,0,0.0,0.0,2,0,0,0,0,0,2.0,0.67,1,0,0,0,0,0,0.333,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,3,0,0,0,0,0,3.0,3.0,1.0,0,0,0,0,0,0,0.0,0.0,3.5,0,0,0,0,0,3.5,1.17,0,0,0,0,0,0,0.0,43,1.5702,23.15990208914442,36.0,1.5702,129.0
R. Allick,Nebraska,MB,3,3,4,3,5,0,18.0,3,6,10,5,8,0,32.0,1.78,0,2,3,1,2,0,8.0,0.44,3,9,19,9,17,0,57.0,3.17,1,0.444,0.368,0.444,0.353,0,0.145,0,0,0,0,1,0,1.0,0.06,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,1.0,0.06,0,0,0,2,2,0,4.0,1,7,4,2,8,0,22.0,26.0,1.44,0,0,2,0,0,0,2.0,0.11,3.5,9.5,12,8,14,0,47.0,2.61,0,2,5,1,2,0,0.56,44,3.335,48.275175044116814,16.0,3.335,84.0
A. Jackson,Nebraska,MB,3,3,4,3,5,0,18.0,6,6,8,9,19,0,48.0,2.67,1,4,4,1,2,0,12.0,0.67,11,15,18,15,27,0,86.0,4.78,0.455,0.133,0.222,0.533,0.63,0,0.11,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,0,2.0,0.11,0,0,0,0,0,0,0.0,3,3,7,3,5,0,21.0,21.0,1.17,0,0,1,0,0,0,1.0,0.06,7.5,7.5,11.5,10.5,21.5,0,58.5,3.25,1,4,5,1,2,0,0.72,46,4.236999999999999,61.11174361017817,6.0,4.236999999999999,63.0
H. Murray,Nebraska,MB,3,3,4,3,5,0,18.0,12,9,22,9,20,0,72.0,4.0,1,2,8,4,10,0,25.0,1.39,25,17,44,29,58,0,173.0,9.61,0.44,0.412,0.318,0.172,0.172,0,0.084,0,3,1,0,1,0,5.0,0.28,0,2.0,4,0,3,0,9.0,0.5,1,2,1,0,3,0,7.0,0.39,0,0,0,0,4,0,4.0,0.22,4,12,16,8,15,0,55.0,3.06,0,0,0,0,0,0,0.0,1,2,4,1,6,0,14.0,14.0,0.78,0,1,0,0,1,0,2.0,0.11,12.5,12,28,9.5,26,0,88.0,4.89,2,5,9,4,18,0,2.11,48,6.969599999999999,100.0,1.0,6.969599999999999,39.0
L. Blackwell,Nebraska,MB,3,0,0,0,0,0,3.0,4,0,0,0,0,0,4.0,1.33,2,0,0,0,0,0,2.0,0.67,10,0,0,0,0,0,10.0,3.33,0.2,0,0,0,0,0,0.067,1,0,0,0,0,0,1.0,0.33,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1.0,1.0,0.33,0,0,0,0,0,0,0.0,0.0,4.5,0,0,0,0,0,4.5,1.5,2,0,0,0,0,0,0.67,54,2.1548000000000003,31.47947856776912,31.0,2.1548000000000003,115.0
L. Andrew,Stanford,MB,3,3,4,4,0,0,14.0,4,3,10,4,0,0,21.0,1.5,3,0,1,1,0,0,5.0,0.36,10,7,15,10,0,0,42.0,3.0,0.1,0.429,0.6,0.3,0,0,0.102,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1.0,0.07,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,2,1,2,3,0,0,8.0,8.0,0.57,0,0,0,1,0,0,1.0,0.07,5,3.5,11,5.5,0,0,25.0,1.79,4,0,1,2,0,0,0.5,56,2.3918,34.852279842887235,29.0,2.3918,111.0
